Customer_ID,Credit Score,Risk Category,Limit Amount,Probability of Default,On Time,DPD 30,DPD 60,DPD 90,Net Cash-flow,Credit Utilization,Debt to Income,Loan to Value,Education Level,City,Age,Marital Status,Business
1139,99,Low,23768108,0.02332964214759692,0.6,0.2,0.1,0.1,27188788.623917185,0.33446404421721354,0.36838231458623844,0.35106947287958334,Masters or Higher,Islamabad,43,Married,Food manufacturing
1140,64,Medium,8562698,0.43971593933981024,0.4,0.3,0.2,0.1,8748922.387899712,0.693185115447968,0.5436590838988766,0.5280945677257913,Masters or Higher,Lahore,36,Single,Food and Beverages
1141,40,High,961546,0.7022874153734004,0.2,0.2,0.3,0.3,844298.5605105578,0.8719025690716589,0.7723390020068301,0.872680076056279,Intermediate/A-level,Karachi,36,Widowed,Food manufacturing
1142,29,High,927014,0.7272841104896258,0.2,0.2,0.3,0.3,676970.8310199289,0.8091332330790261,0.6920700447651176,0.9681626314593553,Bachelors,Islamabad,37,Single,Casting of Iron & Steel
1143,92,Low,12978673,0.06901319637519077,0.6,0.2,0.1,0.1,16934283.979319375,0.32210526915902093,0.32370249714446575,2.716524592212028,Bachelors,Islamabad,47,Married,Food and Beverages
1144,83,Low,44167769,0.17644096744840143,0.6,0.2,0.1,0.1,37343316.40846752,0.3796890412733927,0.331939609150055,1.8387218496183872,Intermediate/A-level,Lahore,41,Single,Cotton
1145,26,High,887013,0.9830596401185923,0.2,0.2,0.3,0.3,802019.1213809055,0.879007005405589,0.7494398627445144,0.9896087518704174,Intermediate/A-level,Lahore,40,Single,Casting of Iron & Steel
1146,76,Low,10954388,0.20585458676359547,0.6,0.2,0.1,0.1,10056818.618220534,0.33379398987818765,0.2560508979794368,1.782059413513151,Bachelors,Karachi,33,Widowed,Cotton
1147,9,High,504826,0.8954890331358432,0.2,0.2,0.3,0.3,848015.3605514411,0.9967130710182045,0.722694857951451,0.7976493403261566,Intermediate/A-level,Lahore,40,Single,Vegetable Oil and Ghee Mills
1148,39,High,717512,0.8242334424222426,0.2,0.2,0.3,0.3,713523.0926066732,0.9616580533854034,0.8212052044657563,0.8064424352281647,Masters or Higher,Karachi,44,Single,Mining & Minerals
1149,95,Low,19441234,0.2549027882514844,0.6,0.2,0.1,0.1,46709035.37104983,0.33142969600307204,0.35360554048511705,2.759891867703688,Bachelors,Karachi,36,Married,Casting of Iron & Steel
1150,55,Medium,5118834,0.41758752494552187,0.4,0.3,0.2,0.1,8821579.569733592,0.5586638000462785,0.5850752850762566,0.631436323441776,Intermediate/A-level,Lahore,37,Married,Food and Beverages
1151,79,Low,41521985,0.24242999124067444,0.6,0.2,0.1,0.1,32385522.929425657,0.30612187397356666,0.25777962399026594,3.8366316984601307,Masters or Higher,Karachi,35,Single,Food manufacturing
1152,37,High,542510,0.8540652107162359,0.2,0.2,0.3,0.3,636981.3699503108,0.7926235200207488,0.8346619651440245,0.8295491859282151,Masters or Higher,Lahore,33,Single,Vegetable Oil and Ghee Mills
1153,97,Low,40016357,0.11405008056958699,0.6,0.2,0.1,0.1,35660568.240945384,0.47671390166334543,0.38881522893463016,2.405592390272506,Intermediate/A-level,Multan,39,Married,Food and Beverages
1154,52,Medium,6519574,0.5058535049678768,0.4,0.3,0.2,0.1,9995107.693273026,0.6639822802758715,0.5165727492616736,0.619613434048249,Bachelors,Lahore,36,Married,Food manufacturing
1155,85,Low,44723371,0.1514289904067656,0.6,0.2,0.1,0.1,36515818.47588731,0.4233766472063099,0.25006417585401675,1.240623853490343,Intermediate/A-level,Karachi,35,Widowed,Mining & Minerals
1156,11,High,819690,0.824706826305783,0.2,0.2,0.3,0.3,995230.5303490155,0.9428142162400416,0.8279192046097367,0.9060278923943774,Intermediate/A-level,Islamabad,40,Single,Cotton
1157,55,Medium,7751802,0.6705496557056896,0.4,0.3,0.2,0.1,5499346.445311521,0.6596696146302224,0.5634368671365309,0.7420693547803145,Bachelors,Lahore,38,Single,Vegetable Oil and Ghee Mills
1158,56,Medium,7824145,0.5054120803492289,0.4,0.3,0.2,0.1,6523192.007229834,0.5559751230671729,0.5338829116410216,0.6986539094885422,Intermediate/A-level,Lahore,39,Single,Casting of Iron & Steel
1159,77,Low,38082992,0.3816324587255474,0.6,0.2,0.1,0.1,26692470.602982394,0.35882742137215096,0.31606643771152765,0.558729024287954,Intermediate/A-level,Multan,35,Single,Food manufacturing
1160,85,Low,39138395,0.3068947726517258,0.6,0.2,0.1,0.1,26456971.276135474,0.2737548761787997,0.35576220824811255,1.9480217876087047,Bachelors,Lahore,35,Widowed,Food and Beverages
1161,91,Low,45275063,0.17660356954112089,0.6,0.2,0.1,0.1,26914849.875133663,0.4495846603837013,0.303467321266715,0.5546468237805617,Bachelors,Karachi,38,Widowed,Casting of Iron & Steel
1162,91,Low,14440734,0.2640284301173764,0.6,0.2,0.1,0.1,23596686.57806826,0.37610185193873186,0.296791534361644,0.8345061865347495,Intermediate/A-level,Lahore,41,Single,Vegetable Oil and Ghee Mills
1163,30,High,919285,0.8194796939372564,0.2,0.2,0.3,0.3,964085.581844646,0.8677761627413062,0.7689813388564983,0.8625792623839207,Intermediate/A-level,Karachi,40,Single,Cotton
1164,99,Low,22771802,0.19660554571821331,0.6,0.2,0.1,0.1,27072789.311765626,0.2801009056983279,0.3408779808458339,0.9851964146302763,Bachelors,Islamabad,31,Widowed,Food manufacturing
1165,12,High,534722,0.7683795997573132,0.2,0.2,0.3,0.3,987211.7293850097,0.7614134152889525,0.8658842447708476,0.824370213195994,Bachelors,Multan,37,Single,Vegetable Oil and Ghee Mills
1166,56,Medium,7622148,0.609440023810572,0.4,0.3,0.2,0.1,5807711.748475208,0.5646890853104044,0.5235193314160572,0.652756318067913,Intermediate/A-level,Islamabad,50,Widowed,Vegetable Oil and Ghee Mills
1167,91,Low,13365727,0.046953047312012886,0.6,0.2,0.1,0.1,36797734.43591811,0.29234834181261515,0.395777858724463,2.9447779884317278,Intermediate/A-level,Multan,36,Widowed,Food manufacturing
1168,24,High,872116,0.9827174714790613,0.2,0.2,0.3,0.3,818201.3115741294,0.8605348863630622,0.7262703121296261,0.7647119313342211,Bachelors,Multan,30,Single,Food manufacturing
1169,89,Low,25033843,0.23596631571731042,0.6,0.2,0.1,0.1,20665585.879458867,0.38566175283202986,0.27161509687496294,2.0953313071675024,Masters or Higher,Karachi,43,Single,Mining & Minerals
1170,7,High,857913,0.7121805471184167,0.2,0.2,0.3,0.3,907902.7335918224,0.8111772678124917,0.7862924860734948,0.7812388371410366,Intermediate/A-level,Karachi,42,Married,Vegetable Oil and Ghee Mills
1171,55,Medium,9902155,0.5043988467075851,0.4,0.3,0.2,0.1,7769033.986002627,0.44200211768081243,0.5100736056303625,0.7398902336368065,Bachelors,Islamabad,33,Married,Casting of Iron & Steel
1172,69,Medium,5972258,0.6573810809348982,0.4,0.3,0.2,0.1,6504805.878458761,0.6455186261208508,0.5266577840099087,0.7354447239158781,Intermediate/A-level,Multan,39,Single,Casting of Iron & Steel
1173,46,Medium,9964561,0.6643308645444664,0.4,0.3,0.2,0.1,7728636.226450564,0.45422620988045453,0.5561144540244669,0.720086549916457,Masters or Higher,Multan,32,Widowed,Crude Oil Refining
1174,52,Medium,7102633,0.4938525283643562,0.4,0.3,0.2,0.1,5838870.990021126,0.45890814354700177,0.563395734151408,0.6817130219831127,Bachelors,Islamabad,42,Widowed,Vegetable Oil and Ghee Mills
1175,76,Low,23589194,0.22630330110329133,0.6,0.2,0.1,0.1,37109097.04544332,0.40497105749230977,0.3481905158127202,3.854936229081538,Bachelors,Multan,27,Single,Crude Oil Refining
1176,88,Low,27060976,0.20504690017097538,0.6,0.2,0.1,0.1,43686950.404673584,0.32818375823428486,0.2646091018589427,3.9576603586757875,Intermediate/A-level,Lahore,42,Widowed,Food manufacturing
1177,85,Low,28707979,0.0709313242868157,0.6,0.2,0.1,0.1,37156643.37809847,0.26909217692378473,0.3709097868786392,1.0430093352061602,Intermediate/A-level,Faisalabad,39,Single,Food manufacturing
1178,8,High,620707,0.7058318506503901,0.2,0.2,0.3,0.3,563211.5291651372,0.9873679201346425,0.7776026507309525,0.9468678510685811,Intermediate/A-level,Karachi,32,Married,Food manufacturing
1179,58,Medium,6787825,0.6644393800556155,0.4,0.3,0.2,0.1,6129480.73279842,0.6117334321832288,0.5583002364198404,0.5381057379482338,Bachelors,Lahore,46,Widowed,Vegetable Oil and Ghee Mills
1180,14,High,763557,0.758285290513848,0.2,0.2,0.3,0.3,622782.3094202515,0.7950261529130845,0.6622420028201956,0.8600048400855297,Bachelors,Islamabad,34,Widowed,Food manufacturing
1181,40,High,575297,0.7988429013992177,0.2,0.2,0.3,0.3,716036.9697477755,0.991722244465404,0.8742074977155897,0.966707293132324,Matric/O-level,Karachi,45,Widowed,Food and Beverages
1182,3,High,985520,0.8332215742252684,0.2,0.2,0.3,0.3,918746.1148365121,0.7901420932099606,0.7683568255828108,0.9704629218872576,Bachelors,Lahore,36,Married,Cotton
1183,100,Low,23764536,0.2776082520508272,0.6,0.2,0.1,0.1,15949792.672904052,0.3781436502925768,0.2970565707472968,3.8993254367371835,Bachelors,Islamabad,41,Widowed,Cotton
1184,45,High,517245,0.9705018500719201,0.2,0.2,0.3,0.3,718148.2906655427,0.7646724523506999,0.678089280902606,0.9532117536689896,Masters or Higher,Multan,44,Married,Vegetable Oil and Ghee Mills
1185,95,Low,16754939,0.3981269318925168,0.6,0.2,0.1,0.1,26288323.75863572,0.44281760367360784,0.3999718931077611,0.35982187452857134,Intermediate/A-level,Faisalabad,31,Single,Vegetable Oil and Ghee Mills
1186,81,Low,27754837,0.27830760185615266,0.6,0.2,0.1,0.1,45162755.146076344,0.25318077872095796,0.3632102301761736,2.919686627193217,Intermediate/A-level,Faisalabad,39,Married,Crude Oil Refining
1187,30,High,631696,0.8828430466787306,0.2,0.2,0.3,0.3,572884.8317120706,0.7604391803908037,0.7936671211003863,0.7963476907549176,Intermediate/A-level,Islamabad,43,Married,Food and Beverages
1188,76,Low,24627434,0.07281725958263274,0.6,0.2,0.1,0.1,47769888.50321008,0.3301934205705872,0.32594563657354175,2.0292428244906606,Bachelors,Multan,36,Married,Food and Beverages
1189,75,Low,17018839,0.17510701222793879,0.6,0.2,0.1,0.1,10146882.553640112,0.3252947064919839,0.31127386102779697,1.9468559499709295,Intermediate/A-level,Karachi,29,Married,Cotton
1190,82,Low,33164729,0.28059643951630964,0.6,0.2,0.1,0.1,21482568.9148435,0.2667656445794749,0.2687850697962812,3.4490346583296345,Intermediate/A-level,Karachi,40,Widowed,Cotton
1191,37,High,695798,0.7856340912244727,0.2,0.2,0.3,0.3,506469.8457001464,0.8888188896511352,0.8532213297552546,0.84556993907277,Masters or Higher,Karachi,39,Widowed,Food manufacturing
1192,94,Low,46140383,0.350063349925009,0.6,0.2,0.1,0.1,28745167.41443002,0.4368032632200664,0.3545250229767589,4.1312664738173375,Intermediate/A-level,Karachi,30,Widowed,Vegetable Oil and Ghee Mills
1193,68,Medium,9677290,0.5559743981785278,0.4,0.3,0.2,0.1,5496269.0523010045,0.5240599575898116,0.5191857778680549,0.5131160780574604,Bachelors,Multan,39,Single,Crude Oil Refining
1194,83,Low,35633929,0.16245035911068084,0.6,0.2,0.1,0.1,27944185.784992892,0.25334133316755536,0.2513046346626019,0.9414558136861183,Masters or Higher,Multan,46,Single,Food manufacturing
1195,51,Medium,7946131,0.5976345296328401,0.4,0.3,0.2,0.1,6642692.653051883,0.5687422052610165,0.5493573137726422,0.5139075553024814,Bachelors,Multan,43,Single,Mining & Minerals
1196,97,Low,30500663,0.36604125594539305,0.6,0.2,0.1,0.1,30892793.058109492,0.32764414015269483,0.3889422432441485,0.7905469501491098,Bachelors,Karachi,43,Single,Cotton
1197,74,Medium,8155013,0.4702352812495241,0.4,0.3,0.2,0.1,6505392.04801259,0.531132291425337,0.5936666305424358,0.6248810190466458,Bachelors,Islamabad,39,Single,Mining & Minerals
1198,73,Medium,9915246,0.6838134233235512,0.4,0.3,0.2,0.1,5955187.850059009,0.5203821102611152,0.5893152182598014,0.5584502656525743,Bachelors,Faisalabad,38,Married,Vegetable Oil and Ghee Mills
1199,90,Low,49505805,0.053154607678496,0.6,0.2,0.1,0.1,47869467.775979705,0.47076345403958386,0.3256988416809551,3.508349898660675,Bachelors,Islamabad,43,Single,Mining & Minerals
1200,9,High,605179,0.787457375188775,0.2,0.2,0.3,0.3,925941.5074038352,0.7113248693754436,0.6542991876552576,0.9234621958476745,Masters or Higher,Lahore,52,Single,Food manufacturing
1201,16,High,723352,0.9340651467432611,0.2,0.2,0.3,0.3,899208.8878064667,0.7039980676982018,0.671858842583002,0.9903551259129173,Intermediate/A-level,Islamabad,44,Married,Casting of Iron & Steel
1202,79,Low,21494971,0.07877843476645952,0.6,0.2,0.1,0.1,48105025.71896617,0.25328062659280176,0.262467678797643,4.405110859079606,Bachelors,Lahore,40,Married,Cotton
1203,98,Low,41695347,0.006881831256900561,0.6,0.2,0.1,0.1,33509708.721638955,0.28565386939375415,0.32574685339748743,3.8327018469543033,Bachelors,Karachi,42,Widowed,Food and Beverages
1204,89,Low,21079716,0.10904698236347887,0.6,0.2,0.1,0.1,39996961.23628633,0.26618451287146494,0.38778134081852156,0.27881255749238,Intermediate/A-level,Karachi,42,Widowed,Cotton
1205,98,Low,38208598,0.3766645736040346,0.6,0.2,0.1,0.1,24653138.27171363,0.3651103921282467,0.37507066034689085,1.7336513225811252,Bachelors,Lahore,37,Single,Vegetable Oil and Ghee Mills
1206,55,Medium,9395563,0.6652491123194375,0.4,0.3,0.2,0.1,7908631.155781671,0.5602965748681908,0.5767139281446941,0.6780379779491539,Bachelors,Islamabad,42,Married,Cotton
1207,68,Medium,9455771,0.658683106799638,0.4,0.3,0.2,0.1,6795909.322459299,0.5040616701246994,0.582589211083516,0.5248180111973432,Bachelors,Karachi,44,Single,Cotton
1208,72,Medium,6316630,0.4291976834236785,0.4,0.3,0.2,0.1,8858488.769339714,0.5744471634991883,0.5507483724299027,0.7149807921647852,Intermediate/A-level,Karachi,48,Single,Food manufacturing
1209,72,Medium,5611859,0.4036158769404564,0.4,0.3,0.2,0.1,6078306.952892372,0.6143381541966761,0.5656036619018063,0.7067729588136396,Bachelors,Karachi,40,Single,Food manufacturing
1210,77,Low,12404110,0.19736621978047086,0.6,0.2,0.1,0.1,12808901.06260492,0.3479523831004717,0.2868633951332442,4.242152010354252,Intermediate/A-level,Faisalabad,39,Single,Food manufacturing
1211,83,Low,40776096,0.09315069112541685,0.6,0.2,0.1,0.1,19379000.80285857,0.3714089430929341,0.320007372941278,3.1764636094712038,Bachelors,Karachi,42,Married,Crude Oil Refining
1212,82,Low,30582930,0.09635865426918488,0.6,0.2,0.1,0.1,23923411.03914187,0.48354646863091405,0.2997025601220925,0.26388923737229686,Matric/O-level,Lahore,40,Married,Food manufacturing
1213,43,High,611943,0.8307114409775977,0.2,0.2,0.3,0.3,959833.6688331434,0.7651875970062219,0.7636394325816103,0.8813594312809099,Intermediate/A-level,Lahore,39,Married,Cotton
1214,60,Medium,6703177,0.5715779231407556,0.4,0.3,0.2,0.1,9240875.4420786,0.4271832305165081,0.5181830426599466,0.6909808242342889,Bachelors,Islamabad,40,Married,Casting of Iron & Steel
1215,75,Medium,8177678,0.42476944967822705,0.4,0.3,0.2,0.1,6689650.063210011,0.5251445211104993,0.5827542798780087,0.7329595830809948,Bachelors,Faisalabad,32,Widowed,Food manufacturing
1216,61,Medium,5694449,0.593156179183191,0.4,0.3,0.2,0.1,8995557.194851223,0.4644003173148215,0.5966604561609458,0.5031693695069722,Masters or Higher,Lahore,36,Single,Food manufacturing
1217,77,Low,18197741,0.12226586911722281,0.6,0.2,0.1,0.1,30857418.52104179,0.3402168123226631,0.3165429788541502,2.064327175978714,Bachelors,Multan,44,Widowed,Cotton
1218,4,High,727466,0.7856179938768985,0.2,0.2,0.3,0.3,807116.044092535,0.7084083974230804,0.7133734002741625,0.7653757065140894,Masters or Higher,Lahore,24,Single,Cotton
1219,98,Low,26466300,0.018772968002771617,0.6,0.2,0.1,0.1,49309615.79514927,0.4321334382353743,0.39533109632263275,0.3947110896358222,Bachelors,Karachi,36,Married,Vegetable Oil and Ghee Mills
1220,99,Low,37012717,0.2840797547648316,0.6,0.2,0.1,0.1,26830733.729038578,0.3200057794155353,0.37331828802178835,4.305465594631932,Intermediate/A-level,Multan,37,Single,Chemicals & Fertilizers
1221,90,Low,49178258,0.31573559920171357,0.6,0.2,0.1,0.1,48183211.570445456,0.42275275612676944,0.3348363953879331,0.39295646461977185,Intermediate/A-level,Multan,43,Widowed,Vegetable Oil and Ghee Mills
1222,82,Low,11669450,0.2036624706158734,0.6,0.2,0.1,0.1,12730909.81135455,0.405886897514926,0.3522548291369843,3.719333526738372,Masters or Higher,Multan,40,Married,Crude Oil Refining
1223,20,High,694310,0.9289693126917412,0.2,0.2,0.3,0.3,828656.5287674471,0.9990630770028608,0.7989036156060134,0.7834706735332349,Bachelors,Lahore,46,Married,Mining & Minerals
1224,85,Low,26363993,0.23894860668965168,0.6,0.2,0.1,0.1,23526339.7396319,0.44666422415393314,0.3624334749494904,0.5723371519244271,Masters or Higher,Islamabad,45,Widowed,Food manufacturing
1225,56,Medium,8511963,0.6833317039162173,0.4,0.3,0.2,0.1,6049402.266142444,0.6880063682371822,0.5341821317369453,0.7499380740324113,Masters or Higher,Karachi,39,Widowed,Crude Oil Refining
1226,79,Low,45510517,0.05673722906811596,0.6,0.2,0.1,0.1,49809560.42950954,0.39799470569151996,0.29555035996843876,1.8387462779060548,Intermediate/A-level,Karachi,35,Married,Food manufacturing
1227,43,High,892944,0.7132522519830348,0.2,0.2,0.3,0.3,924812.6913821812,0.8565228163495275,0.7363707923939026,0.9845281795461454,Intermediate/A-level,Lahore,33,Widowed,Casting of Iron & Steel
1228,67,Medium,6935105,0.6699849235771094,0.4,0.3,0.2,0.1,6304337.003976237,0.4543198243882968,0.5086071479697365,0.5657023339622744,Bachelors,Faisalabad,37,Widowed,Vegetable Oil and Ghee Mills
1229,92,Low,25787600,0.008324884704920765,0.6,0.2,0.1,0.1,29151490.05722194,0.4418018631129146,0.3461596039933822,2.562267448722075,Masters or Higher,Multan,46,Married,Food manufacturing
1230,84,Low,33029645,0.11059406847748887,0.6,0.2,0.1,0.1,37454544.038573235,0.4190177672817616,0.3774167417137745,2.142062410712675,Intermediate/A-level,Lahore,42,Married,Food manufacturing
1231,22,High,822297,0.9024923153325651,0.2,0.2,0.3,0.3,693358.5419370503,0.9801283027104183,0.7406510869401339,0.8323081376191863,Matric/O-level,Multan,35,Single,Chemicals & Fertilizers
1232,79,Low,16022895,0.07510198321037254,0.6,0.2,0.1,0.1,40234565.93139537,0.281410274862511,0.2687411760806124,3.8796397883508034,Intermediate/A-level,Lahore,37,Married,Cotton
1233,85,Low,24078801,0.3214891266284384,0.6,0.2,0.1,0.1,39559592.28725115,0.28828667590619417,0.26716824817125556,2.0148164181073995,Intermediate/A-level,Karachi,43,Widowed,Chemicals & Fertilizers
1234,76,Low,30658848,0.24383750285087546,0.6,0.2,0.1,0.1,23826087.037664212,0.4452408369625518,0.3985587623153797,3.3731225020355704,Bachelors,Islamabad,41,Single,Vegetable Oil and Ghee Mills
1235,45,Medium,8714875,0.5412092846163205,0.4,0.3,0.2,0.1,9731698.67435871,0.5027654289643932,0.5507355413839169,0.6562747388955363,Intermediate/A-level,Islamabad,31,Married,Cotton
1236,65,Medium,9753355,0.6847872417784387,0.4,0.3,0.2,0.1,5979458.082168055,0.6010693964241711,0.5158495130584203,0.542495247234472,Bachelors,Faisalabad,35,Single,Vegetable Oil and Ghee Mills
1237,97,Low,17621276,0.151426202081835,0.6,0.2,0.1,0.1,46232788.79766777,0.42529364714077666,0.3705974455736181,1.1361650242547303,Intermediate/A-level,Karachi,38,Single,Mining & Minerals
1238,31,High,751801,0.8401352217774175,0.2,0.2,0.3,0.3,862457.1976964815,0.991883275610324,0.7497297068608998,0.9215722881566204,Bachelors,Faisalabad,28,Single,Food manufacturing
1239,22,High,578230,0.7825316088497378,0.2,0.2,0.3,0.3,620711.1927224575,0.8544863315617617,0.6094816163779293,0.9759915689597884,Bachelors,Islamabad,43,Widowed,Cotton
1240,1,High,542478,0.7160221892346936,0.2,0.2,0.3,0.3,961808.9178475814,0.9266914373731501,0.8787703766741266,0.7566657777836588,Bachelors,Karachi,40,Widowed,Vegetable Oil and Ghee Mills
1241,98,Low,47720089,0.3840287419830417,0.6,0.2,0.1,0.1,31686387.875915233,0.35971619603548516,0.31681250549577417,4.24513138843654,Intermediate/A-level,Lahore,37,Widowed,Mining & Minerals
1242,91,Low,44826336,0.1718842443515164,0.6,0.2,0.1,0.1,27708169.8828329,0.3335665796025359,0.27064139168975804,4.510760552941626,Matric/O-level,Karachi,40,Widowed,Chemicals & Fertilizers
1243,31,High,673551,0.7601205233348853,0.2,0.2,0.3,0.3,620880.0089242263,0.966141654540406,0.6326766817636513,0.9802743344216728,Intermediate/A-level,Karachi,46,Widowed,Mining & Minerals
1244,37,High,505217,0.9124125426793094,0.2,0.2,0.3,0.3,987806.228927552,0.8736330579597281,0.6248290136416652,0.8631210645927763,Bachelors,Lahore,33,Married,Cotton
1245,19,High,629941,0.9271559470861815,0.2,0.2,0.3,0.3,988747.5895297369,0.8083435648407735,0.7383395282452705,0.788626296080317,Bachelors,Multan,36,Single,Cotton
1246,49,Medium,8091327,0.6310243392800108,0.4,0.3,0.2,0.1,6211766.7089280905,0.511501497075575,0.5335790845216499,0.5762476054180083,Intermediate/A-level,Faisalabad,35,Single,Cotton
1247,75,Low,34646391,0.1718550897447999,0.6,0.2,0.1,0.1,48915870.148180075,0.40771848378204967,0.32586505491082796,1.6738830369859339,Intermediate/A-level,Karachi,40,Married,Food manufacturing
1248,77,Low,37665084,0.2893675114796993,0.6,0.2,0.1,0.1,11655933.823518394,0.38684516141515923,0.30479138370838044,4.595592638447662,Masters or Higher,Lahore,42,Widowed,Mining & Minerals
1249,85,Low,49694709,0.06989743177021734,0.6,0.2,0.1,0.1,14769407.458191756,0.4592062856899781,0.32997959551617634,3.173761077408178,Bachelors,Multan,47,Widowed,Mining & Minerals
1250,84,Low,42276972,0.3671402342877431,0.6,0.2,0.1,0.1,44022650.31889008,0.25361707163190783,0.3511926692763034,2.4767414707677817,Intermediate/A-level,Faisalabad,46,Married,Crude Oil Refining
1251,71,Medium,9470673,0.6162412417809713,0.4,0.3,0.2,0.1,6731960.195547393,0.4912120414317167,0.5349486913571624,0.6853882809072047,Bachelors,Faisalabad,35,Single,Cotton
1252,93,Low,15754075,0.2987935083379819,0.6,0.2,0.1,0.1,14724865.421551395,0.2912335100086717,0.387118879115415,2.147709563970718,Masters or Higher,Islamabad,37,Widowed,Cotton
1253,74,Medium,9421281,0.5376671911693668,0.4,0.3,0.2,0.1,9443867.629627917,0.5759296415944067,0.5070550533672809,0.6874418759400929,Bachelors,Multan,39,Widowed,Food manufacturing
1254,90,Low,35309397,0.22003761107845454,0.6,0.2,0.1,0.1,12008900.245951492,0.2578586176465927,0.3847580543149338,1.9348904485803748,Bachelors,Karachi,41,Single,Vegetable Oil and Ghee Mills
1255,59,Medium,9647556,0.5012917293353347,0.4,0.3,0.2,0.1,8250403.196101111,0.5853804509748833,0.5847055737437121,0.6817589914538142,Masters or Higher,Karachi,50,Married,Food manufacturing
1256,61,Medium,8833261,0.45544656196972544,0.4,0.3,0.2,0.1,7818272.660341198,0.44554568745143186,0.5211041955227282,0.5197692104462962,Masters or Higher,Lahore,46,Single,Vegetable Oil and Ghee Mills
1257,79,Low,21300494,0.17699860366915143,0.6,0.2,0.1,0.1,14602651.116198922,0.43776735423343266,0.33874422992188424,0.5267996244560036,Intermediate/A-level,Lahore,35,Married,Food manufacturing
1258,52,Medium,6599732,0.6458264121042645,0.4,0.3,0.2,0.1,5826724.432417137,0.4726397664812743,0.548516574190306,0.5698518152000001,Intermediate/A-level,Karachi,38,Single,Crude Oil Refining
1259,49,Medium,9288699,0.4971354955347299,0.4,0.3,0.2,0.1,6054369.035142139,0.46387995074482835,0.5166859417936709,0.7092706125873471,Matric/O-level,Multan,30,Single,Cotton
1260,37,High,937381,0.7123629121402846,0.2,0.2,0.3,0.3,717788.7476917988,0.9831142061178814,0.6949849526640361,0.8669333677602321,Masters or Higher,Karachi,25,Single,Chemicals & Fertilizers
1261,56,Medium,7548939,0.462894292061484,0.4,0.3,0.2,0.1,5637879.066345192,0.4245726441557768,0.5895849899186181,0.6415461811632698,Matric/O-level,Lahore,36,Widowed,Mining & Minerals
1262,75,Medium,8779756,0.53235649440268,0.4,0.3,0.2,0.1,8203056.038102285,0.5694130624264759,0.5706538122684048,0.6352841973325638,Masters or Higher,Lahore,42,Single,Chemicals & Fertilizers
1263,35,High,790708,0.7806699582579956,0.2,0.2,0.3,0.3,604200.4305541355,0.9443185113349022,0.6237803671055926,0.9666416150613328,Masters or Higher,Lahore,37,Widowed,Mining & Minerals
1264,89,Low,36030378,0.11039285707337076,0.6,0.2,0.1,0.1,44041088.09122255,0.29951975356250105,0.315834373843044,3.560050446182863,Masters or Higher,Islamabad,40,Widowed,Food manufacturing
1265,84,Low,30558615,0.31336250096505325,0.6,0.2,0.1,0.1,42216092.160493664,0.458709085846465,0.34993371109852117,2.108665531293902,Intermediate/A-level,Lahore,45,Married,Cotton
1266,50,Medium,7472259,0.6139570709831491,0.4,0.3,0.2,0.1,9434312.477891402,0.602964503567234,0.5501792993388623,0.688833592409029,Intermediate/A-level,Lahore,43,Widowed,Food manufacturing
1267,60,Medium,8591389,0.5796050349047167,0.4,0.3,0.2,0.1,7776872.920933197,0.5379135431144711,0.5666170331245667,0.7095630494436544,Bachelors,Karachi,41,Married,Cotton
1268,91,Low,15814000,0.0866943799175729,0.6,0.2,0.1,0.1,10947470.755194169,0.31869175686550666,0.3015458176725157,4.812902736364188,Bachelors,Karachi,38,Married,Chemicals & Fertilizers
1269,19,High,860887,0.8428927197084118,0.2,0.2,0.3,0.3,839419.079459319,0.8995154972168886,0.7148472304734944,0.89883822575626,Intermediate/A-level,Karachi,41,Single,Food manufacturing
1270,100,Low,23080257,0.24899114248802157,0.6,0.2,0.1,0.1,15785919.0893902,0.25953652074410816,0.38927058201348563,1.5388340865466401,Intermediate/A-level,Islamabad,42,Widowed,Chemicals & Fertilizers
1271,10,High,694667,0.8385683063640619,0.2,0.2,0.3,0.3,985648.4268301618,0.8696501359461987,0.7523373214334261,0.8687744924562519,Intermediate/A-level,Lahore,41,Widowed,Casting of Iron & Steel
1272,84,Low,35920535,0.17476253232024652,0.6,0.2,0.1,0.1,11312209.780360173,0.35388160274187475,0.35729524503184473,4.33397919523187,Bachelors,Karachi,43,Single,Vegetable Oil and Ghee Mills
1273,90,Low,29501730,0.23024798547888536,0.6,0.2,0.1,0.1,33526327.52982422,0.2602446476490018,0.2849843125491015,1.9836727682935436,Bachelors,Islamabad,51,Widowed,Casting of Iron & Steel
1274,54,Medium,6261412,0.5638906175633405,0.4,0.3,0.2,0.1,7636735.731880296,0.6127010281438815,0.5947922481900915,0.6869213947981585,Bachelors,Lahore,34,Widowed,Vegetable Oil and Ghee Mills
1275,47,Medium,7233008,0.6772255687455735,0.4,0.3,0.2,0.1,8714748.735147985,0.5346190072840085,0.5871490332908076,0.5980794625980104,Bachelors,Multan,52,Widowed,Food manufacturing
1276,25,High,862413,0.9586277040400746,0.2,0.2,0.3,0.3,853525.7692614901,0.7690929476970191,0.8380799423392362,0.7664677942564763,Bachelors,Multan,36,Married,Food and Beverages
1277,22,High,537432,0.984736248093957,0.2,0.2,0.3,0.3,740700.6678086856,0.770402756431972,0.8368683781073997,0.8062143271113332,Intermediate/A-level,Islamabad,34,Married,Food manufacturing
